incident_id,change_id,description,deployed_at,correlation_score,implementing_team
INC197,CHG298,user threshold adjustment,2026-01-03T22:38:58.011392Z,0.85,devops-team
INC198,CHG299,Load balancer search configuration update,2026-01-06T11:03:58.011392Z,0.46,devops-team
INC198,CHG300,cache index lifecycle policy change,2026-01-06T16:41:58.011392Z,0.63,api-team
INC199,CHG301,api-gateway index lifecycle policy change,2026-01-09T19:35:58.011392Z,0.69,platform-team
INC200,CHG302,rabbitmq rate limiting adjustment,2026-01-14T12:01:58.011392Z,0.59,security-team
INC200,CHG303,read-replica cache TTL configuration change,2026-01-05T13:38:58.011392Z,0.89,search-team
INC201,CHG304,Node resource limits adjustment,2026-01-11T16:23:58.011392Z,0.68,api-team
INC202,CHG305,api-gateway connection pool resize,2026-01-06T19:06:58.011392Z,0.74,platform-team
INC203,CHG306,checkout client library update,2026-01-05T16:45:58.011392Z,0.89,payments-team
INC204,CHG307,Node resource limits adjustment,2026-01-13T21:19:58.011392Z,0.83,infra-team
INC205,CHG308,Database schema update,2026-01-08T03:45:58.011392Z,0.65,ops-team
INC206,CHG309,container-registry rate limiting adjustment,2026-01-09T12:52:58.011392Z,0.56,infra-team
INC206,CHG310,load-balancer storage expansion,2026-01-13T08:52:58.011392Z,0.72,search-team
INC207,CHG311,Load balancer cache configuration update,2026-01-07T22:05:58.011392Z,0.64,platform-team
INC208,CHG312,container-registry batch processing enhancement,2026-01-11T07:20:58.011392Z,0.65,search-team
INC209,CHG313,Database schema update,2026-01-10T17:25:58.011392Z,0.51,search-team
INC209,CHG314,elasticsearch consumer prefetch configuration,2026-01-10T04:16:58.011392Z,0.81,dba-team
INC210,CHG315,container-registry index lifecycle policy change,2026-01-10T22:59:58.011392Z,0.61,devops-team
INC211,CHG316,order client library update,2026-01-10T13:34:58.011392Z,0.57,search-team
INC212,CHG317,cache node pool scaling automation,2026-01-10T23:20:58.011392Z,0.93,infra-team
INC212,CHG318,logging compilation pipeline update,2026-01-07T12:52:58.011392Z,0.89,search-team
INC213,CHG319,auth timeout configuration change,2026-01-04T15:43:58.011392Z,0.75,api-team
INC213,CHG320,Node resource limits adjustment,2026-01-05T10:13:58.011392Z,0.81,devops-team
INC214,CHG321,fulfillment version upgrade,2026-01-04T17:17:58.011392Z,0.65,search-team
INC215,CHG322,Load balancer load-balancer configuration update,2026-01-12T06:16:58.011392Z,0.74,identity-team
INC215,CHG323,load-balancer batch processing enhancement,2026-01-13T20:17:58.011392Z,0.87,devops-team
INC216,CHG324,logging service config update,2026-01-06T07:46:58.011392Z,0.65,security-team
INC216,CHG325,cdn connection pool resize,2026-01-09T06:50:58.011392Z,0.67,observability-team
INC217,CHG326,oauth-provider cluster version upgrade to 1.1,2026-01-05T20:25:58.011392Z,0.71,observability-team
INC218,CHG327,fluentd client library update,2026-01-13T01:14:58.011392Z,0.64,ops-team
INC219,CHG328,container-registry compilation pipeline update,2026-01-06T06:12:58.011392Z,0.9,ops-team
INC219,CHG329,product timeout configuration change,2026-01-08T19:11:58.011392Z,0.82,devops-team
INC220,CHG330,product batch processing enhancement,2026-01-11T20:19:58.011392Z,0.72,devops-team
INC221,CHG331,frontend client library update,2026-01-08T00:43:58.011392Z,0.95,identity-team
INC222,CHG332,fulfillment storage expansion,2026-01-06T23:18:58.011392Z,0.9,payments-team
INC223,CHG333,fluentd version upgrade,2026-01-12T13:18:58.011392Z,0.56,payments-team
INC224,CHG334,auth node pool scaling automation,2026-01-10T06:01:58.011392Z,0.61,dba-team
INC225,CHG335,session SDK upgrade to v1.5.6,2026-01-09T17:26:58.011392Z,0.53,observability-team
INC226,CHG336,reporting cache TTL configuration change,2026-01-04T13:46:58.011392Z,0.77,search-team
INC226,CHG337,ci-cd timeout configuration change,2026-01-04T02:51:58.011392Z,0.55,payments-team
INC227,CHG338,fulfillment log parsing configuration update,2026-01-07T10:52:58.011392Z,0.91,observability-team
INC228,CHG339,payment mapping template update,2026-01-05T08:10:58.011392Z,0.55,infra-team
INC229,CHG340,database consumer prefetch configuration,2026-01-09T00:04:58.011392Z,0.66,api-team
INC229,CHG341,rabbitmq consumer prefetch configuration,2026-01-12T21:48:58.011392Z,0.89,payments-team
INC230,CHG342,reporting rate limiting adjustment,2026-01-06T02:46:58.011392Z,0.88,platform-team
INC230,CHG343,oauth-provider index lifecycle policy change,2026-01-04T12:17:58.011392Z,0.96,identity-team
INC231,CHG344,user cluster version upgrade to 3.6,2026-01-08T04:19:58.011392Z,0.88,identity-team
INC231,CHG345,reporting version upgrade,2026-01-11T11:03:58.011392Z,0.82,ops-team
INC232,CHG346,email SDK upgrade to v5.1.9,2026-01-07T10:55:58.011392Z,0.48,infra-team
INC233,CHG347,fluentd threshold adjustment,2026-01-03T21:41:58.011392Z,0.59,security-team
INC233,CHG348,Batch reporting job schedule change,2026-01-14T12:20:58.011392Z,0.61,ops-team
INC234,CHG349,ci-cd rate limiting adjustment,2026-01-08T06:37:58.011392Z,0.61,devops-team
INC235,CHG350,elasticsearch consumer prefetch configuration,2026-01-06T00:52:58.011392Z,0.79,identity-team
INC235,CHG351,email compilation pipeline update,2026-01-14T12:26:58.011392Z,0.58,security-team
INC236,CHG352,session log parsing configuration update,2026-01-08T02:14:58.011392Z,0.54,security-team
INC236,CHG353,elasticsearch version upgrade,2026-01-08T13:50:58.011392Z,0.74,identity-team
INC237,CHG354,oauth-provider compilation pipeline update,2026-01-12T19:02:58.011392Z,0.77,ops-team
INC238,CHG355,oauth-provider mapping template update,2026-01-04T14:02:58.011392Z,0.64,observability-team
INC238,CHG356,logging version upgrade,2026-01-10T17:36:58.011392Z,0.62,dba-team
INC239,CHG357,api-gateway timeout configuration change,2026-01-06T10:27:58.011392Z,0.63,identity-team
INC239,CHG358,kubernetes log parsing configuration update,2026-01-03T19:17:58.011392Z,0.48,infra-team
INC240,CHG359,Node resource limits adjustment,2026-01-07T20:48:58.011392Z,0.67,devops-team
INC240,CHG360,load-balancer threshold adjustment,2026-01-09T17:54:58.011392Z,0.92,devops-team
INC241,CHG361,frontend connection pool resize,2026-01-05T21:54:58.011392Z,0.62,dba-team
INC241,CHG362,checkout storage expansion,2026-01-04T04:38:58.011392Z,0.69,api-team
INC242,CHG363,CI/CD pipeline image caching update,2026-01-07T14:56:58.011392Z,0.82,infra-team
INC243,CHG364,oauth-provider consumer prefetch configuration,2026-01-06T17:43:58.011392Z,0.72,identity-team
INC244,CHG365,logging threshold adjustment,2026-01-11T05:52:58.011392Z,0.71,identity-team
INC245,CHG366,cdn mapping template update,2026-01-06T02:33:58.011392Z,0.95,observability-team
INC245,CHG367,Node resource limits adjustment,2026-01-12T03:35:58.011392Z,0.67,api-team
INC246,CHG368,oauth-provider compilation pipeline update,2026-01-10T05:59:58.011392Z,0.63,search-team
INC247,CHG369,product rate limiting adjustment,2026-01-05T17:03:58.011392Z,0.54,platform-team
INC247,CHG370,oauth-provider timeout configuration change,2026-01-10T12:09:58.011392Z,0.52,observability-team
INC248,CHG371,cdn version upgrade,2026-01-14T10:57:58.011392Z,0.96,payments-team
INC248,CHG372,search batch processing enhancement,2026-01-11T09:59:58.011392Z,0.65,devops-team
INC249,CHG373,api-gateway feature deployment,2026-01-11T15:57:58.011392Z,0.68,platform-team
INC249,CHG374,frontend cache TTL configuration change,2026-01-14T17:30:58.011392Z,0.95,dba-team
INC250,CHG375,api-gateway batch processing enhancement,2026-01-06T09:57:58.011392Z,0.9,dba-team
INC251,CHG376,kubernetes service config update,2026-01-12T15:50:58.011392Z,0.68,devops-team
INC251,CHG377,rate-limiter storage backend migration,2026-01-09T16:10:58.011392Z,0.47,search-team
INC252,CHG378,reporting compilation pipeline update,2026-01-05T20:51:58.011392Z,0.56,search-team
INC252,CHG379,frontend log parsing configuration update,2026-01-10T05:15:58.011392Z,0.51,ops-team
INC253,CHG380,payment version upgrade,2026-01-14T02:11:58.011392Z,0.72,identity-team
INC254,CHG381,Batch reporting job schedule change,2026-01-04T12:13:58.011392Z,0.88,identity-team
INC254,CHG382,ci-cd bulk import job,2026-01-05T14:42:58.011392Z,0.68,api-team
INC255,CHG383,user index lifecycle policy change,2026-01-09T12:41:58.011392Z,0.77,ops-team
INC255,CHG384,user cache TTL configuration change,2026-01-05T23:50:58.011392Z,0.61,security-team
INC256,CHG385,cdn node pool scaling automation,2026-01-14T18:04:58.011392Z,0.64,platform-team
INC257,CHG386,oauth-provider rate limiting adjustment,2026-01-10T11:41:58.011392Z,0.52,security-team
INC257,CHG387,checkout threshold adjustment,2026-01-05T01:07:58.011392Z,0.49,api-team
INC258,CHG388,payment service config update,2026-01-11T19:28:58.011392Z,0.82,infra-team
INC259,CHG389,ci-cd cache TTL configuration change,2026-01-11T15:57:58.011392Z,0.58,payments-team
INC259,CHG390,container-registry consumer prefetch configuration,2026-01-06T02:22:58.011392Z,0.77,infra-team
INC260,CHG391,ci-cd timeout configuration change,2026-01-10T07:03:58.011392Z,0.87,api-team
INC261,CHG392,Batch reporting job schedule change,2026-01-12T01:48:58.011392Z,0.76,search-team
INC261,CHG393,auth feature deployment,2026-01-13T11:18:58.011392Z,0.84,dba-team
INC262,CHG394,rabbitmq timeout configuration change,2026-01-08T04:53:58.011392Z,0.52,search-team
INC263,CHG395,notification feature deployment,2026-01-08T03:51:58.011392Z,0.89,dba-team
INC264,CHG396,rabbitmq connection pool resize,2026-01-12T19:50:58.011392Z,0.66,payments-team
INC264,CHG397,auth threshold adjustment,2026-01-12T00:29:58.011392Z,0.87,infra-team
INC265,CHG398,frontend routing rules update,2026-01-12T12:25:58.011392Z,0.74,platform-team
INC266,CHG399,cache template engine update,2026-01-06T20:35:58.011392Z,0.83,dba-team
INC266,CHG400,cache consumer prefetch configuration,2026-01-06T08:45:58.011392Z,0.75,dba-team
INC267,CHG401,read-replica storage expansion,2026-01-05T19:37:58.011392Z,0.95,devops-team
INC268,CHG402,container-registry cluster version upgrade to 1.2,2026-01-08T20:39:58.011392Z,0.65,dba-team
INC269,CHG403,search service config update,2026-01-14T04:36:58.011392Z,0.97,devops-team
INC269,CHG404,auth compilation pipeline update,2026-01-11T09:49:58.011392Z,0.49,api-team
INC270,CHG405,user log parsing configuration update,2026-01-09T18:56:58.011392Z,0.58,observability-team
INC271,CHG406,elasticsearch client library update,2026-01-10T08:42:58.011392Z,0.91,search-team
INC271,CHG407,Node resource limits adjustment,2026-01-10T03:06:58.011392Z,0.56,api-team
INC272,CHG408,rate-limiter threshold adjustment,2026-01-07T12:25:58.011392Z,0.8,security-team
INC273,CHG409,cache index lifecycle policy change,2026-01-11T01:29:58.011392Z,0.84,identity-team
INC273,CHG410,search rate limiting adjustment,2026-01-13T08:22:58.011392Z,0.84,platform-team
INC274,CHG411,Batch reporting job schedule change,2026-01-13T08:00:58.011392Z,0.53,devops-team
INC274,CHG412,notification node pool scaling automation,2026-01-06T05:49:58.011392Z,0.94,platform-team
INC275,CHG413,CI/CD pipeline image caching update,2026-01-13T00:10:58.011392Z,0.56,ops-team
INC276,CHG414,order rate limiting adjustment,2026-01-09T08:27:58.011392Z,0.79,dba-team
INC276,CHG415,user cache TTL configuration change,2026-01-14T18:12:58.011392Z,0.79,api-team
INC277,CHG416,load-balancer threshold adjustment,2026-01-08T18:18:58.011392Z,0.94,infra-team
INC278,CHG417,fulfillment feature deployment,2026-01-06T21:49:58.011392Z,0.87,identity-team
INC278,CHG418,frontend storage backend migration,2026-01-05T15:28:58.011392Z,0.52,api-team
INC279,CHG419,rate-limiter mapping template update,2026-01-10T02:02:58.011392Z,0.94,security-team
INC280,CHG420,session client library update,2026-01-04T19:17:58.011392Z,0.75,api-team
INC280,CHG421,kubernetes batch processing enhancement,2026-01-12T16:56:58.011392Z,0.52,search-team
INC281,CHG422,checkout consumer prefetch configuration,2026-01-06T10:06:58.011392Z,0.49,platform-team
INC282,CHG423,session mapping template update,2026-01-06T02:01:58.011392Z,0.86,search-team
INC283,CHG424,read-replica routing rules update,2026-01-07T07:52:58.011392Z,0.94,security-team
INC284,CHG425,database storage expansion,2026-01-09T13:11:58.011392Z,0.77,identity-team
INC284,CHG426,CI/CD pipeline image caching update,2026-01-14T14:33:58.011392Z,0.74,ops-team
INC285,CHG427,container-registry consumer prefetch configuration,2026-01-09T07:35:58.011392Z,0.55,security-team
INC285,CHG428,rate-limiter cluster version upgrade to 1.2,2026-01-04T22:22:58.011392Z,0.94,platform-team
INC286,CHG429,Database schema update,2026-01-13T19:26:58.011392Z,0.47,search-team
INC286,CHG430,payment routing rules update,2026-01-09T01:34:58.011392Z,0.84,payments-team
INC287,CHG431,rabbitmq rate limiting adjustment,2026-01-09T19:59:58.011392Z,0.75,api-team
INC288,CHG432,Node resource limits adjustment,2026-01-10T06:30:58.011392Z,0.89,dba-team
INC289,CHG433,kubernetes threshold adjustment,2026-01-11T11:37:58.011392Z,0.59,devops-team
INC290,CHG434,product threshold adjustment,2026-01-05T09:38:58.011392Z,0.75,devops-team
INC290,CHG435,cdn index lifecycle policy change,2026-01-10T10:59:58.011392Z,0.78,dba-team
INC291,CHG436,fluentd cache TTL configuration change,2026-01-11T00:33:58.011392Z,0.67,api-team
INC291,CHG437,Load balancer load-balancer configuration update,2026-01-08T04:26:58.011392Z,0.65,payments-team
INC292,CHG438,elasticsearch timeout configuration change,2026-01-06T03:24:58.011392Z,0.5,identity-team
INC293,CHG439,Batch reporting job schedule change,2026-01-08T15:13:58.011392Z,0.61,dba-team
INC293,CHG440,Node resource limits adjustment,2026-01-10T11:52:58.011392Z,0.65,devops-team
INC294,CHG441,container-registry log parsing configuration update,2026-01-05T02:36:58.011392Z,0.82,search-team
INC294,CHG442,Node resource limits adjustment,2026-01-03T18:26:58.011392Z,0.94,platform-team
INC295,CHG443,fluentd threshold adjustment,2026-01-08T00:54:58.011392Z,0.72,dba-team
INC296,CHG444,CI/CD pipeline image caching update,2026-01-04T19:14:58.011392Z,0.7,infra-team
INC296,CHG445,rate-limiter client library update,2026-01-06T05:20:58.011392Z,0.83,search-team
INC297,CHG446,Load balancer database configuration update,2026-01-07T17:41:58.011392Z,0.59,infra-team
INC298,CHG447,search SDK upgrade to v3.1.7,2026-01-11T06:49:58.011392Z,0.69,identity-team
INC299,CHG448,frontend threshold adjustment,2026-01-03T19:22:58.011392Z,0.63,devops-team
INC299,CHG449,kubernetes version upgrade,2026-01-06T15:12:58.011392Z,0.59,ops-team
INC300,CHG450,Batch reporting job schedule change,2026-01-07T14:39:58.011392Z,0.95,platform-team
INC301,CHG451,Node resource limits adjustment,2026-01-03T22:51:58.011392Z,0.95,observability-team
INC302,CHG452,Load balancer api-gateway configuration update,2026-01-14T10:29:58.011392Z,0.79,search-team
INC302,CHG453,database client library update,2026-01-11T04:32:58.011392Z,0.94,payments-team
INC303,CHG454,read-replica SDK upgrade to v2.8.2,2026-01-07T09:29:58.011392Z,0.8,dba-team
INC304,CHG455,cache node pool scaling automation,2026-01-03T22:08:58.011392Z,0.55,api-team
INC304,CHG456,api-gateway rate limiting adjustment,2026-01-14T04:20:58.011392Z,0.51,identity-team
INC305,CHG457,fulfillment template engine update,2026-01-08T04:55:58.011392Z,0.47,api-team
INC305,CHG458,kubernetes compilation pipeline update,2026-01-11T15:28:58.011392Z,0.48,api-team
INC306,CHG459,notification connection pool resize,2026-01-08T18:18:58.011392Z,0.74,devops-team
INC306,CHG460,checkout version upgrade,2026-01-05T14:28:58.011392Z,0.73,payments-team
INC307,CHG461,container-registry template engine update,2026-01-10T18:04:58.011392Z,0.76,security-team
INC307,CHG462,Batch reporting job schedule change,2026-01-04T08:10:58.011392Z,0.46,api-team
INC308,CHG463,frontend client library update,2026-01-13T05:50:58.011392Z,0.66,platform-team
INC309,CHG464,load-balancer version upgrade,2026-01-12T23:21:58.011392Z,0.5,payments-team
INC310,CHG465,search compilation pipeline update,2026-01-07T06:01:58.011392Z,0.87,dba-team
INC311,CHG466,database storage expansion,2026-01-10T00:33:58.011392Z,0.95,payments-team
INC312,CHG467,container-registry client library update,2026-01-05T11:09:58.011392Z,0.66,identity-team
INC313,CHG468,container-registry cluster version upgrade to 4.8,2026-01-07T03:23:58.011392Z,0.61,devops-team
INC313,CHG469,rate-limiter node pool scaling automation,2026-01-14T15:36:58.011392Z,0.54,api-team
INC314,CHG470,load-balancer index lifecycle policy change,2026-01-09T04:59:58.011392Z,0.85,payments-team
INC314,CHG471,auth service config update,2026-01-04T16:10:58.011392Z,0.82,observability-team
INC315,CHG472,cdn connection pool resize,2026-01-12T22:12:58.011392Z,0.9,identity-team
INC315,CHG473,read-replica service config update,2026-01-08T12:24:58.011392Z,0.73,platform-team
INC316,CHG474,Batch reporting job schedule change,2026-01-06T09:12:58.011392Z,0.96,observability-team
